# x, y, theta, v_l, v_r
324.65, 1442.57, 1.579, 100.00, 100.00
324.64, 1443.57, 1.579, 100.00, 100.00
324.63, 1444.57, 1.579, 100.00, 100.00
324.62, 1445.57, 1.579, 100.00, 100.00
324.61, 1446.57, 1.579, 100.00, 100.00
324.60, 1447.57, 1.579, 100.00, 100.00
324.60, 1448.57, 1.579, 100.00, 100.00
324.59, 1449.57, 1.579, 100.00, 100.00
324.58, 1450.57, 1.579, 100.00, 100.00
324.57, 1451.57, 1.579, 100.00, 100.00
324.56, 1452.57, 1.579, 100.00, 100.00
324.55, 1453.57, 1.579, 100.00, 100.00
324.55, 1454.57, 1.579, 100.00, 100.00
324.54, 1455.57, 1.579, 100.00, 100.00
324.53, 1456.57, 1.579, 100.00, 100.00
324.52, 1457.57, 1.579, 100.00, 100.00
324.51, 1458.57, 1.579, 100.00, 100.00
324.50, 1459.57, 1.579, 100.00, 100.00
324.50, 1460.57, 1.579, 100.00, 100.00
324.49, 1461.57, 1.579, 100.00, 100.00
324.48, 1462.57, 1.579, 100.00, 100.00
324.47, 1463.57, 1.579, 100.00, 100.00
324.46, 1464.57, 1.579, 100.00, 100.00
324.45, 1465.57, 1.579, 100.00, 100.00
324.44, 1466.57, 1.579, 100.00, 100.00
324.44, 1467.57, 1.579, 100.00, 100.00
324.43, 1468.57, 1.579, 100.00, 100.00
324.42, 1469.57, 1.579, 100.00, 100.00
324.41, 1470.57, 1.579, 100.00, 100.00
324.40, 1471.57, 1.579, 100.00, 100.00
324.39, 1472.57, 1.579, 100.00, 100.00
324.39, 1473.57, 1.579, 100.00, 100.00
324.38, 1474.57, 1.579, 100.00, 100.00
324.37, 1475.57, 1.579, 100.00, 100.00
324.36, 1476.57, 1.579, 100.00, 100.00
324.35, 1477.57, 1.579, 100.00, 100.00
324.34, 1478.57, 1.579, 100.00, 100.00
324.34, 1479.57, 1.579, 100.00, 100.00
324.33, 1480.57, 1.579, 100.00, 100.00
324.32, 1481.57, 1.579, 100.00, 100.00
324.31, 1482.57, 1.579, 100.00, 100.00
324.30, 1483.57, 1.579, 100.00, 100.00
324.29, 1484.57, 1.579, 100.00, 100.00
324.29, 1485.57, 1.579, 100.00, 100.00
324.28, 1486.57, 1.579, 100.00, 100.00
324.27, 1487.57, 1.579, 100.00, 100.00
324.26, 1488.57, 1.579, 100.00, 100.00
324.25, 1489.57, 1.579, 100.00, 100.00
324.24, 1490.57, 1.579, 100.00, 100.00
324.23, 1491.57, 1.579, 100.00, 100.00
324.23, 1492.57, 1.579, 100.00, 100.00
324.22, 1493.57, 1.579, 100.00, 100.00
324.21, 1494.57, 1.579, 100.00, 100.00
324.20, 1495.57, 1.579, 100.00, 100.00
324.19, 1496.57, 1.579, 100.00, 100.00
324.18, 1497.57, 1.579, 100.00, 100.00
324.18, 1498.57, 1.579, 100.00, 100.00
324.17, 1499.57, 1.579, 100.00, 100.00
324.16, 1500.57, 1.579, 100.00, 100.00
324.15, 1501.57, 1.579, 100.00, 100.00
324.14, 1502.57, 1.579, 100.00, 100.00
324.13, 1503.57, 1.579, 100.00, 100.00
324.13, 1504.57, 1.579, 100.00, 100.00
324.12, 1505.57, 1.579, 100.00, 100.00
324.11, 1506.57, 1.579, 100.00, 100.00
324.10, 1507.57, 1.579, 100.00, 100.00
324.09, 1508.57, 1.579, 100.00, 100.00
324.08, 1509.57, 1.579, 100.00, 100.00
324.08, 1509.57, 1.609, -1.47, 1.47
324.08, 1509.57, 1.638, -1.47, 1.47
324.08, 1509.57, 1.667, -1.47, 1.47
324.08, 1509.57, 1.696, -1.47, 1.47
324.08, 1509.57, 1.726, -1.47, 1.47
324.08, 1509.57, 1.755, -1.47, 1.47
324.08, 1509.57, 1.784, -1.47, 1.47
324.08, 1509.57, 1.814, -1.47, 1.47
324.08, 1509.57, 1.843, -1.47, 1.47
324.08, 1509.57, 1.872, -1.47, 1.47
324.08, 1509.57, 1.902, -1.47, 1.47
324.08, 1509.57, 1.931, -1.47, 1.47
324.08, 1509.57, 1.960, -1.47, 1.47
324.08, 1509.57, 1.990, -1.47, 1.47
324.08, 1509.57, 2.019, -1.47, 1.47
324.08, 1509.57, 2.048, -1.47, 1.47
324.08, 1509.57, 2.078, -1.47, 1.47
324.08, 1509.57, 2.107, -1.47, 1.47
324.08, 1509.57, 2.136, -1.47, 1.47
324.08, 1509.57, 2.166, -1.47, 1.47
324.08, 1509.57, 2.195, -1.47, 1.47
324.08, 1509.57, 2.224, -1.47, 1.47
324.08, 1509.57, 2.254, -1.47, 1.47
324.08, 1509.57, 2.283, -1.47, 1.47
324.08, 1509.57, 2.312, -1.47, 1.47
324.08, 1509.57, 2.342, -1.47, 1.47
324.08, 1509.57, 2.371, -1.47, 1.47
324.08, 1509.57, 2.400, -1.47, 1.47
324.08, 1509.57, 2.430, -1.47, 1.47
324.08, 1509.57, 2.459, -1.47, 1.47
324.08, 1509.57, 2.488, -1.47, 1.47
324.08, 1509.57, 2.518, -1.47, 1.47
324.08, 1509.57, 2.547, -1.47, 1.47
324.08, 1509.57, 2.576, -1.47, 1.47
324.08, 1509.57, 2.606, -1.47, 1.47
324.08, 1509.57, 2.635, -1.47, 1.47
324.08, 1509.57, 2.664, -1.47, 1.47
324.08, 1509.57, 2.694, -1.47, 1.47
324.08, 1509.57, 2.723, -1.47, 1.47
324.08, 1509.57, 2.752, -1.47, 1.47
324.08, 1509.57, 2.782, -1.47, 1.47
324.08, 1509.57, 2.811, -1.47, 1.47
324.08, 1509.57, 2.840, -1.47, 1.47
324.08, 1509.57, 2.870, -1.47, 1.47
324.08, 1509.57, 2.899, -1.47, 1.47
324.08, 1509.57, 2.928, -1.47, 1.47
324.08, 1509.57, 2.957, -1.47, 1.47
324.08, 1509.57, 2.987, -1.47, 1.47
324.08, 1509.57, 3.016, -1.47, 1.47
324.08, 1509.57, 3.045, -1.47, 1.47
324.08, 1509.57, 3.075, -1.47, 1.47
324.08, 1509.57, 3.104, -1.47, 1.47
324.08, 1509.57, 3.133, -1.47, 1.47
324.08, 1509.57, 3.133, 0.00, 0.00
323.08, 1509.58, 3.133, 100.00, 100.00
322.08, 1509.59, 3.133, 100.00, 100.00
321.08, 1509.60, 3.133, 100.00, 100.00
320.08, 1509.61, 3.133, 100.00, 100.00
319.08, 1509.61, 3.133, 100.00, 100.00
318.08, 1509.62, 3.133, 100.00, 100.00
317.08, 1509.63, 3.133, 100.00, 100.00
316.08, 1509.64, 3.133, 100.00, 100.00
315.08, 1509.65, 3.133, 100.00, 100.00
314.08, 1509.65, 3.133, 100.00, 100.00
313.08, 1509.66, 3.133, 100.00, 100.00
312.08, 1509.67, 3.133, 100.00, 100.00
311.08, 1509.68, 3.133, 100.00, 100.00
310.08, 1509.69, 3.133, 100.00, 100.00
309.08, 1509.69, 3.133, 100.00, 100.00
308.08, 1509.70, 3.133, 100.00, 100.00
307.08, 1509.71, 3.133, 100.00, 100.00
306.08, 1509.72, 3.133, 100.00, 100.00
305.08, 1509.73, 3.133, 100.00, 100.00
304.08, 1509.74, 3.133, 100.00, 100.00
303.08, 1509.74, 3.133, 100.00, 100.00
302.08, 1509.75, 3.133, 100.00, 100.00
301.08, 1509.76, 3.133, 100.00, 100.00
300.08, 1509.77, 3.133, 100.00, 100.00
299.08, 1509.78, 3.133, 100.00, 100.00
298.08, 1509.78, 3.133, 100.00, 100.00
297.08, 1509.79, 3.133, 100.00, 100.00
296.08, 1509.80, 3.133, 100.00, 100.00
295.08, 1509.81, 3.133, 100.00, 100.00
294.08, 1509.82, 3.133, 100.00, 100.00
293.08, 1509.83, 3.133, 100.00, 100.00
292.08, 1509.83, 3.133, 100.00, 100.00
291.08, 1509.84, 3.133, 100.00, 100.00
290.08, 1509.85, 3.133, 100.00, 100.00
289.08, 1509.86, 3.133, 100.00, 100.00
288.09, 1509.87, 3.133, 100.00, 100.00
287.09, 1509.87, 3.133, 100.00, 100.00
286.09, 1509.88, 3.133, 100.00, 100.00
285.09, 1509.89, 3.133, 100.00, 100.00
284.09, 1509.90, 3.133, 100.00, 100.00
283.09, 1509.91, 3.133, 100.00, 100.00
282.09, 1509.91, 3.133, 100.00, 100.00
281.09, 1509.92, 3.133, 100.00, 100.00
280.09, 1509.93, 3.133, 100.00, 100.00
279.09, 1509.94, 3.133, 100.00, 100.00
278.09, 1509.95, 3.133, 100.00, 100.00
277.09, 1509.96, 3.133, 100.00, 100.00
276.09, 1509.96, 3.133, 100.00, 100.00
275.09, 1509.97, 3.133, 100.00, 100.00
274.09, 1509.98, 3.133, 100.00, 100.00
273.09, 1509.99, 3.133, 100.00, 100.00
272.09, 1510.00, 3.133, 100.00, 100.00
271.09, 1510.00, 3.133, 100.00, 100.00
270.09, 1510.01, 3.133, 100.00, 100.00
269.09, 1510.02, 3.133, 100.00, 100.00
268.09, 1510.03, 3.133, 100.00, 100.00
267.09, 1510.04, 3.133, 100.00, 100.00
266.09, 1510.05, 3.133, 100.00, 100.00
265.09, 1510.05, 3.133, 100.00, 100.00
264.09, 1510.06, 3.133, 100.00, 100.00
263.09, 1510.07, 3.133, 100.00, 100.00
262.09, 1510.08, 3.133, 100.00, 100.00
261.09, 1510.09, 3.133, 100.00, 100.00
260.09, 1510.09, 3.133, 100.00, 100.00
259.09, 1510.10, 3.133, 100.00, 100.00
258.09, 1510.11, 3.133, 100.00, 100.00
257.09, 1510.12, 3.133, 100.00, 100.00
256.09, 1510.13, 3.133, 100.00, 100.00
255.09, 1510.13, 3.133, 100.00, 100.00
254.09, 1510.14, 3.133, 100.00, 100.00
253.09, 1510.15, 3.133, 100.00, 100.00
252.09, 1510.16, 3.133, 100.00, 100.00
251.09, 1510.17, 3.133, 100.00, 100.00
250.09, 1510.18, 3.133, 100.00, 100.00
249.09, 1510.18, 3.133, 100.00, 100.00
248.09, 1510.19, 3.133, 100.00, 100.00
247.09, 1510.20, 3.133, 100.00, 100.00
246.09, 1510.21, 3.133, 100.00, 100.00
245.09, 1510.22, 3.133, 100.00, 100.00
244.09, 1510.22, 3.133, 100.00, 100.00
243.09, 1510.23, 3.133, 100.00, 100.00
242.09, 1510.24, 3.133, 100.00, 100.00
241.09, 1510.25, 3.133, 100.00, 100.00
240.09, 1510.26, 3.133, 100.00, 100.00
239.09, 1510.27, 3.133, 100.00, 100.00
238.09, 1510.27, 3.133, 100.00, 100.00
237.09, 1510.28, 3.133, 100.00, 100.00
236.09, 1510.29, 3.133, 100.00, 100.00
235.09, 1510.30, 3.133, 100.00, 100.00
234.09, 1510.31, 3.133, 100.00, 100.00
233.09, 1510.31, 3.133, 100.00, 100.00
232.09, 1510.32, 3.133, 100.00, 100.00
231.09, 1510.33, 3.133, 100.00, 100.00
230.09, 1510.34, 3.133, 100.00, 100.00
229.09, 1510.35, 3.133, 100.00, 100.00
228.09, 1510.35, 3.133, 100.00, 100.00
227.09, 1510.36, 3.133, 100.00, 100.00
226.09, 1510.37, 3.133, 100.00, 100.00
225.09, 1510.38, 3.133, 100.00, 100.00
224.09, 1510.39, 3.133, 100.00, 100.00
223.09, 1510.40, 3.133, 100.00, 100.00
222.09, 1510.40, 3.133, 100.00, 100.00
221.09, 1510.41, 3.133, 100.00, 100.00
220.09, 1510.42, 3.133, 100.00, 100.00
219.09, 1510.43, 3.133, 100.00, 100.00
218.09, 1510.44, 3.133, 100.00, 100.00
217.09, 1510.44, 3.133, 100.00, 100.00
216.09, 1510.45, 3.133, 100.00, 100.00
215.09, 1510.46, 3.133, 100.00, 100.00
214.09, 1510.47, 3.133, 100.00, 100.00
213.09, 1510.48, 3.133, 100.00, 100.00
212.09, 1510.49, 3.133, 100.00, 100.00
211.09, 1510.49, 3.133, 100.00, 100.00
210.09, 1510.50, 3.133, 100.00, 100.00
209.09, 1510.51, 3.133, 100.00, 100.00
208.09, 1510.52, 3.133, 100.00, 100.00
207.09, 1510.53, 3.133, 100.00, 100.00
206.09, 1510.53, 3.133, 100.00, 100.00
205.09, 1510.54, 3.133, 100.00, 100.00
204.09, 1510.55, 3.133, 100.00, 100.00
203.09, 1510.56, 3.133, 100.00, 100.00
202.09, 1510.57, 3.133, 100.00, 100.00
201.09, 1510.57, 3.133, 100.00, 100.00
200.09, 1510.58, 3.133, 100.00, 100.00
199.09, 1510.59, 3.133, 100.00, 100.00
198.09, 1510.60, 3.133, 100.00, 100.00
197.09, 1510.61, 3.133, 100.00, 100.00
196.09, 1510.62, 3.133, 100.00, 100.00
195.09, 1510.62, 3.133, 100.00, 100.00
194.09, 1510.63, 3.133, 100.00, 100.00
193.09, 1510.64, 3.133, 100.00, 100.00
192.09, 1510.65, 3.133, 100.00, 100.00
191.09, 1510.66, 3.133, 100.00, 100.00
190.09, 1510.66, 3.133, 100.00, 100.00
189.09, 1510.67, 3.133, 100.00, 100.00
188.09, 1510.68, 3.133, 100.00, 100.00
187.09, 1510.69, 3.133, 100.00, 100.00
186.09, 1510.70, 3.133, 100.00, 100.00
185.09, 1510.71, 3.133, 100.00, 100.00
184.09, 1510.71, 3.133, 100.00, 100.00
183.09, 1510.72, 3.133, 100.00, 100.00
182.09, 1510.73, 3.133, 100.00, 100.00
181.09, 1510.74, 3.133, 100.00, 100.00
180.09, 1510.75, 3.133, 100.00, 100.00
179.09, 1510.75, 3.133, 100.00, 100.00
178.09, 1510.76, 3.133, 100.00, 100.00
177.09, 1510.77, 3.133, 100.00, 100.00
176.09, 1510.78, 3.133, 100.00, 100.00
175.09, 1510.79, 3.133, 100.00, 100.00
174.09, 1510.79, 3.133, 100.00, 100.00
173.09, 1510.80, 3.133, 100.00, 100.00
172.09, 1510.81, 3.133, 100.00, 100.00
171.09, 1510.82, 3.133, 100.00, 100.00
170.09, 1510.83, 3.133, 100.00, 100.00
169.09, 1510.84, 3.133, 100.00, 100.00
168.09, 1510.84, 3.133, 100.00, 100.00
167.09, 1510.85, 3.133, 100.00, 100.00
166.09, 1510.86, 3.133, 100.00, 100.00
165.09, 1510.87, 3.133, 100.00, 100.00
164.09, 1510.88, 3.133, 100.00, 100.00
163.09, 1510.88, 3.133, 100.00, 100.00
162.09, 1510.89, 3.133, 100.00, 100.00
161.09, 1510.90, 3.133, 100.00, 100.00
160.09, 1510.91, 3.133, 100.00, 100.00
159.09, 1510.92, 3.133, 100.00, 100.00
158.09, 1510.92, 3.133, 100.00, 100.00
157.09, 1510.93, 3.133, 100.00, 100.00
156.09, 1510.94, 3.133, 100.00, 100.00
155.09, 1510.95, 3.133, 100.00, 100.00
154.09, 1510.96, 3.133, 100.00, 100.00
153.09, 1510.97, 3.133, 100.00, 100.00
152.09, 1510.97, 3.133, 100.00, 100.00
151.09, 1510.98, 3.133, 100.00, 100.00
150.09, 1510.99, 3.133, 100.00, 100.00
149.09, 1511.00, 3.133, 100.00, 100.00
148.09, 1511.01, 3.133, 100.00, 100.00
147.09, 1511.01, 3.133, 100.00, 100.00
146.09, 1511.02, 3.133, 100.00, 100.00
145.09, 1511.03, 3.133, 100.00, 100.00
144.09, 1511.04, 3.133, 100.00, 100.00
143.09, 1511.05, 3.133, 100.00, 100.00
142.09, 1511.06, 3.133, 100.00, 100.00
141.09, 1511.06, 3.133, 100.00, 100.00
140.09, 1511.07, 3.133, 100.00, 100.00
139.09, 1511.08, 3.133, 100.00, 100.00
138.09, 1511.09, 3.133, 100.00, 100.00
137.09, 1511.10, 3.133, 100.00, 100.00
136.09, 1511.10, 3.133, 100.00, 100.00
135.09, 1511.11, 3.133, 100.00, 100.00
134.09, 1511.12, 3.133, 100.00, 100.00
133.09, 1511.13, 3.133, 100.00, 100.00
132.09, 1511.14, 3.133, 100.00, 100.00
131.09, 1511.14, 3.133, 100.00, 100.00
130.09, 1511.15, 3.133, 100.00, 100.00
129.09, 1511.16, 3.133, 100.00, 100.00
128.09, 1511.17, 3.133, 100.00, 100.00
127.09, 1511.18, 3.133, 100.00, 100.00
126.09, 1511.19, 3.133, 100.00, 100.00
125.09, 1511.19, 3.133, 100.00, 100.00
124.09, 1511.20, 3.133, 100.00, 100.00
123.09, 1511.21, 3.133, 100.00, 100.00
122.09, 1511.22, 3.133, 100.00, 100.00
121.09, 1511.23, 3.133, 100.00, 100.00
120.09, 1511.23, 3.133, 100.00, 100.00
119.09, 1511.24, 3.133, 100.00, 100.00
118.09, 1511.25, 3.133, 100.00, 100.00
117.09, 1511.26, 3.133, 100.00, 100.00
116.09, 1511.27, 3.133, 100.00, 100.00
115.09, 1511.28, 3.133, 100.00, 100.00
114.09, 1511.28, 3.133, 100.00, 100.00
113.09, 1511.29, 3.133, 100.00, 100.00
112.09, 1511.30, 3.133, 100.00, 100.00
111.09, 1511.31, 3.133, 100.00, 100.00
110.09, 1511.32, 3.133, 100.00, 100.00
109.09, 1511.32, 3.133, 100.00, 100.00
108.09, 1511.33, 3.133, 100.00, 100.00
107.09, 1511.34, 3.133, 100.00, 100.00
106.09, 1511.35, 3.133, 100.00, 100.00
105.09, 1511.36, 3.133, 100.00, 100.00
104.09, 1511.36, 3.133, 100.00, 100.00
103.09, 1511.37, 3.133, 100.00, 100.00
102.09, 1511.38, 3.133, 100.00, 100.00
101.09, 1511.39, 3.133, 100.00, 100.00
100.09, 1511.40, 3.133, 100.00, 100.00
99.09, 1511.41, 3.133, 100.00, 100.00
98.09, 1511.41, 3.133, 100.00, 100.00
97.09, 1511.42, 3.133, 100.00, 100.00
96.09, 1511.43, 3.133, 100.00, 100.00
95.09, 1511.44, 3.133, 100.00, 100.00
94.09, 1511.45, 3.133, 100.00, 100.00
93.09, 1511.45, 3.133, 100.00, 100.00
92.09, 1511.46, 3.133, 100.00, 100.00
91.09, 1511.47, 3.133, 100.00, 100.00
90.09, 1511.48, 3.133, 100.00, 100.00
89.09, 1511.49, 3.133, 100.00, 100.00
88.09, 1511.50, 3.133, 100.00, 100.00
87.09, 1511.50, 3.133, 100.00, 100.00
86.09, 1511.51, 3.133, 100.00, 100.00
85.09, 1511.52, 3.133, 100.00, 100.00
84.09, 1511.53, 3.133, 100.00, 100.00
83.09, 1511.54, 3.133, 100.00, 100.00
82.09, 1511.54, 3.133, 100.00, 100.00
81.09, 1511.55, 3.133, 100.00, 100.00
80.09, 1511.56, 3.133, 100.00, 100.00
79.09, 1511.57, 3.133, 100.00, 100.00
78.09, 1511.58, 3.133, 100.00, 100.00
77.09, 1511.58, 3.133, 100.00, 100.00
76.09, 1511.59, 3.133, 100.00, 100.00
75.09, 1511.60, 3.133, 100.00, 100.00
74.09, 1511.61, 3.133, 100.00, 100.00
73.09, 1511.62, 3.133, 100.00, 100.00
72.09, 1511.63, 3.133, 100.00, 100.00
71.09, 1511.63, 3.133, 100.00, 100.00
70.09, 1511.64, 3.133, 100.00, 100.00
69.09, 1511.65, 3.133, 100.00, 100.00
68.09, 1511.66, 3.133, 100.00, 100.00
67.09, 1511.67, 3.133, 100.00, 100.00
66.09, 1511.67, 3.133, 100.00, 100.00
65.09, 1511.68, 3.133, 100.00, 100.00
64.09, 1511.69, 3.133, 100.00, 100.00
63.09, 1511.70, 3.133, 100.00, 100.00
62.09, 1511.71, 3.133, 100.00, 100.00
61.09, 1511.72, 3.133, 100.00, 100.00
60.09, 1511.72, 3.133, 100.00, 100.00
59.09, 1511.73, 3.133, 100.00, 100.00
58.09, 1511.74, 3.133, 100.00, 100.00
57.09, 1511.75, 3.133, 100.00, 100.00
56.09, 1511.76, 3.133, 100.00, 100.00
55.09, 1511.76, 3.133, 100.00, 100.00
54.09, 1511.77, 3.133, 100.00, 100.00
53.09, 1511.78, 3.133, 100.00, 100.00
52.09, 1511.79, 3.133, 100.00, 100.00
51.09, 1511.80, 3.133, 100.00, 100.00
50.09, 1511.80, 3.133, 100.00, 100.00
49.09, 1511.81, 3.133, 100.00, 100.00
48.09, 1511.82, 3.133, 100.00, 100.00
47.09, 1511.83, 3.133, 100.00, 100.00
46.09, 1511.84, 3.133, 100.00, 100.00
45.09, 1511.85, 3.133, 100.00, 100.00
44.09, 1511.85, 3.133, 100.00, 100.00
43.09, 1511.86, 3.133, 100.00, 100.00
42.09, 1511.87, 3.133, 100.00, 100.00
41.09, 1511.88, 3.133, 100.00, 100.00
40.09, 1511.89, 3.133, 100.00, 100.00
39.09, 1511.89, 3.133, 100.00, 100.00
38.09, 1511.90, 3.133, 100.00, 100.00
37.09, 1511.91, 3.133, 100.00, 100.00
36.09, 1511.92, 3.133, 100.00, 100.00
35.09, 1511.93, 3.133, 100.00, 100.00
34.09, 1511.94, 3.133, 100.00, 100.00
33.09, 1511.94, 3.133, 100.00, 100.00
32.09, 1511.95, 3.133, 100.00, 100.00
31.09, 1511.96, 3.133, 100.00, 100.00
30.09, 1511.97, 3.133, 100.00, 100.00
29.09, 1511.98, 3.133, 100.00, 100.00
28.09, 1511.98, 3.133, 100.00, 100.00
27.09, 1511.99, 3.133, 100.00, 100.00
26.09, 1512.00, 3.133, 100.00, 100.00
25.09, 1512.01, 3.133, 100.00, 100.00
24.09, 1512.02, 3.133, 100.00, 100.00
23.09, 1512.02, 3.133, 100.00, 100.00
22.09, 1512.03, 3.133, 100.00, 100.00
21.09, 1512.04, 3.133, 100.00, 100.00
20.09, 1512.05, 3.133, 100.00, 100.00
19.09, 1512.06, 3.133, 100.00, 100.00
18.09, 1512.07, 3.133, 100.00, 100.00
17.09, 1512.07, 3.133, 100.00, 100.00
16.09, 1512.08, 3.133, 100.00, 100.00
15.09, 1512.09, 3.133, 100.00, 100.00
14.09, 1512.10, 3.133, 100.00, 100.00
13.09, 1512.11, 3.133, 100.00, 100.00
12.09, 1512.11, 3.133, 100.00, 100.00
11.09, 1512.12, 3.133, 100.00, 100.00
10.09, 1512.13, 3.133, 100.00, 100.00
10.09, 1512.13, 3.104, 1.47, -1.47
10.09, 1512.13, 3.075, 1.47, -1.47
10.09, 1512.13, 3.045, 1.47, -1.47
10.09, 1512.13, 3.016, 1.47, -1.47
10.09, 1512.13, 2.987, 1.47, -1.47
10.09, 1512.13, 2.957, 1.47, -1.47
10.09, 1512.13, 2.928, 1.47, -1.47
10.09, 1512.13, 2.899, 1.47, -1.47
10.09, 1512.13, 2.870, 1.47, -1.47
10.09, 1512.13, 2.840, 1.47, -1.47
10.09, 1512.13, 2.811, 1.47, -1.47
10.09, 1512.13, 2.782, 1.47, -1.47
10.09, 1512.13, 2.752, 1.47, -1.47
10.09, 1512.13, 2.723, 1.47, -1.47
10.09, 1512.13, 2.694, 1.47, -1.47
10.09, 1512.13, 2.664, 1.47, -1.47
10.09, 1512.13, 2.635, 1.47, -1.47
10.09, 1512.13, 2.606, 1.47, -1.47
10.09, 1512.13, 2.576, 1.47, -1.47
10.09, 1512.13, 2.547, 1.47, -1.47
10.09, 1512.13, 2.518, 1.47, -1.47
10.09, 1512.13, 2.488, 1.47, -1.47
10.09, 1512.13, 2.459, 1.47, -1.47
10.09, 1512.13, 2.430, 1.47, -1.47
10.09, 1512.13, 2.400, 1.47, -1.47
10.09, 1512.13, 2.371, 1.47, -1.47
10.09, 1512.13, 2.342, 1.47, -1.47
10.09, 1512.13, 2.312, 1.47, -1.47
10.09, 1512.13, 2.283, 1.47, -1.47
10.09, 1512.13, 2.254, 1.47, -1.47
10.09, 1512.13, 2.224, 1.47, -1.47
10.09, 1512.13, 2.195, 1.47, -1.47
10.09, 1512.13, 2.166, 1.47, -1.47
10.09, 1512.13, 2.136, 1.47, -1.47
10.09, 1512.13, 2.107, 1.47, -1.47
10.09, 1512.13, 2.078, 1.47, -1.47
10.09, 1512.13, 2.048, 1.47, -1.47
10.09, 1512.13, 2.019, 1.47, -1.47
10.09, 1512.13, 1.990, 1.47, -1.47
10.09, 1512.13, 1.960, 1.47, -1.47
10.09, 1512.13, 1.931, 1.47, -1.47
10.09, 1512.13, 1.902, 1.47, -1.47
10.09, 1512.13, 1.872, 1.47, -1.47
10.09, 1512.13, 1.843, 1.47, -1.47
10.09, 1512.13, 1.814, 1.47, -1.47
10.09, 1512.13, 1.784, 1.47, -1.47
10.09, 1512.13, 1.755, 1.47, -1.47
10.09, 1512.13, 1.726, 1.47, -1.47
10.09, 1512.13, 1.696, 1.47, -1.47
10.09, 1512.13, 1.667, 1.47, -1.47
10.09, 1512.13, 1.638, 1.47, -1.47
10.09, 1512.13, 1.609, 1.47, -1.47
10.09, 1512.13, 1.579, 1.47, -1.47
10.09, 1513.13, 1.579, 100.00, 100.00
10.08, 1514.13, 1.579, 100.00, 100.00
10.07, 1515.13, 1.579, 100.00, 100.00
10.06, 1516.13, 1.579, 100.00, 100.00
10.05, 1517.13, 1.579, 100.00, 100.00
10.04, 1518.13, 1.579, 100.00, 100.00
10.04, 1519.13, 1.579, 100.00, 100.00
10.03, 1520.13, 1.579, 100.00, 100.00
10.02, 1521.13, 1.579, 100.00, 100.00
10.01, 1522.13, 1.579, 100.00, 100.00
10.00, 1523.13, 1.579, 100.00, 100.00
9.99, 1524.13, 1.579, 100.00, 100.00
9.99, 1525.13, 1.579, 100.00, 100.00
9.98, 1526.13, 1.579, 100.00, 100.00
9.97, 1527.13, 1.579, 100.00, 100.00
9.96, 1528.13, 1.579, 100.00, 100.00
9.95, 1529.13, 1.579, 100.00, 100.00
9.94, 1530.13, 1.579, 100.00, 100.00
9.93, 1531.13, 1.579, 100.00, 100.00
9.93, 1532.13, 1.579, 100.00, 100.00
9.92, 1533.13, 1.579, 100.00, 100.00
9.91, 1534.13, 1.579, 100.00, 100.00
9.90, 1535.13, 1.579, 100.00, 100.00
9.89, 1536.13, 1.579, 100.00, 100.00
9.88, 1537.13, 1.579, 100.00, 100.00
9.88, 1538.13, 1.579, 100.00, 100.00
9.87, 1539.13, 1.579, 100.00, 100.00
9.86, 1540.13, 1.579, 100.00, 100.00
9.85, 1541.13, 1.579, 100.00, 100.00
9.84, 1542.13, 1.579, 100.00, 100.00
9.83, 1543.13, 1.579, 100.00, 100.00
9.83, 1544.13, 1.579, 100.00, 100.00
9.82, 1545.13, 1.579, 100.00, 100.00
9.81, 1546.13, 1.579, 100.00, 100.00
9.80, 1547.13, 1.579, 100.00, 100.00
9.79, 1548.13, 1.579, 100.00, 100.00
9.78, 1549.13, 1.579, 100.00, 100.00
9.78, 1550.13, 1.579, 100.00, 100.00
9.77, 1551.13, 1.579, 100.00, 100.00
9.76, 1552.13, 1.579, 100.00, 100.00
9.75, 1553.13, 1.579, 100.00, 100.00
9.74, 1554.13, 1.579, 100.00, 100.00
9.73, 1555.13, 1.579, 100.00, 100.00
9.72, 1556.13, 1.579, 100.00, 100.00
9.72, 1557.13, 1.579, 100.00, 100.00
9.71, 1558.13, 1.579, 100.00, 100.00
9.70, 1559.13, 1.579, 100.00, 100.00
9.69, 1560.13, 1.579, 100.00, 100.00
9.68, 1561.13, 1.579, 100.00, 100.00
9.67, 1562.13, 1.579, 100.00, 100.00
9.67, 1563.13, 1.579, 100.00, 100.00
9.66, 1564.13, 1.579, 100.00, 100.00
9.65, 1565.13, 1.579, 100.00, 100.00
9.64, 1566.13, 1.579, 100.00, 100.00
9.63, 1567.13, 1.579, 100.00, 100.00
9.62, 1568.13, 1.579, 100.00, 100.00
9.62, 1569.13, 1.579, 100.00, 100.00
9.61, 1570.13, 1.579, 100.00, 100.00
9.60, 1571.13, 1.579, 100.00, 100.00
9.59, 1572.13, 1.579, 100.00, 100.00
9.58, 1573.13, 1.579, 100.00, 100.00
9.57, 1574.13, 1.579, 100.00, 100.00
9.57, 1575.13, 1.579, 100.00, 100.00
9.56, 1576.13, 1.579, 100.00, 100.00
9.55, 1577.13, 1.579, 100.00, 100.00
9.54, 1578.13, 1.579, 100.00, 100.00
9.53, 1579.13, 1.579, 100.00, 100.00
9.52, 1580.13, 1.579, 100.00, 100.00
9.51, 1581.13, 1.579, 100.00, 100.00
9.51, 1582.13, 1.579, 100.00, 100.00
